start,split,weeks_since,auroc_energy_teacherA,auroc_energy_kdA,auroc_energy_ls,auroc_energy_directTS,auroc_energy_enddA,auroc_msp_teacherA,auroc_msp_kdA,auroc_msp_ls,auroc_msp_directTS,auroc_msp_enddA,f1_kdA,ece_kdA,nll_kdA,f1_ls,ece_ls,nll_ls,f1_directTS,ece_directTS,nll_directTS,rho_kdA_A,rho_kdA_B,rho_kdB_A,rho_kdB_B,rho_kdA4_A,rho_kdA4_B,rho_kdB4_A,rho_kdB4_B,rho_direct_A,rho_direct_B,analysis
11,test_w48-51,35.333333333333336,0.7944492256076737,0.8032808036754031,0.7622324616445362,0.8051106086018107,0.7099461033884253,0.816675450661608,0.8041691192932805,0.7859872316340337,0.8034254676827757,0.7851872486648134,0.6945572317496183,0.07296162745232021,1.0873516407816972,0.6783001490881946,0.060345171908271426,0.9229857787892357,0.6845570125944627,0.07468561293989807,1.123569639778568,0.74458616919208,0.6821270532223838,0.7467313015779,0.6849738624937589,0.8468008152857233,0.7873587818161655,0.8324339972189642,0.7954831298048246,0.7454347364078299,0.684954455174734,ge5_packets
24,test_w29-32,3.5,0.8788349275805796,0.8819282600641909,0.8621976931994226,0.878268128630667,0.7645928303397844,0.9092551185399032,0.8851840166023242,0.8821600103696688,0.8877330839001849,0.878676357319685,0.8904819360942174,0.006763242782305622,0.2270877276830148,0.881042460526026,0.010677076203930842,0.2386845903324769,0.8913946981936516,0.007093155028735914,0.22821683353193978,0.7274698616820183,0.6930339237284432,0.7254654901044891,0.6928507383008912,0.8901854602389203,0.8354102526172498,0.8692497482510484,0.8592910792905888,0.7318249655976587,0.6986889935092,ge5_packets
24,test_w33-36,7.5,0.8638645434374534,0.8635756257117768,0.8420558198263135,0.8612999631944918,0.7514404621669991,0.8949674779760939,0.8649961780538441,0.8641269551916191,0.8684466207580843,0.8604906189182269,0.8516031015473079,0.01858752456506603,0.33039108471975626,0.84706079864779,0.02152887377252011,0.3397214431710734,0.8553094270820182,0.018074311049517414,0.3310272748994676,0.7178191776522095,0.687929952442356,0.7152526186452346,0.6873672419035852,0.8799885509110007,0.8257721561929615,0.859727157752006,0.8487509768617929,0.7224695148349314,0.6950572754100774,ge5_packets
24,test_w37-40,11.5,0.8697284488905882,0.862773814464,0.8368548297044132,0.8613277631818943,0.7703381400346058,0.89436983725105,0.857086343788926,0.8598339531928645,0.8644250426156592,0.8577609823102829,0.8318924513285946,0.028183700156148888,0.4026998088383179,0.8270926637861264,0.03111340964618367,0.4179734833309802,0.8378096116299079,0.026881810036227964,0.40826869690739565,0.7395723459195302,0.7067940373168848,0.7384339922354055,0.706639790617527,0.8755428053082465,0.8273454473839473,0.8547899885090691,0.8440406398071408,0.7454885343704305,0.7148124092401695,ge5_packets
24,test_w41-44,15.5,0.8557797629434865,0.8535426126628372,0.8256495561601475,0.8510839367142528,0.7597728619047617,0.882728742630096,0.8515457142403411,0.8514983682832105,0.8585144454627713,0.848448908012367,0.8223804190831931,0.03343527543021173,0.46777766445483465,0.8193327004559656,0.03348693275069803,0.46637041390269346,0.8271856473059693,0.03248829933562809,0.4748073682510392,0.7422334251698833,0.7068496955236231,0.7408658323536774,0.7070045866071359,0.8772244208077808,0.8280279083877955,0.8584256760337122,0.8477443147269341,0.7482133249239858,0.7147918647719697,ge5_packets
24,test_w45-48,19.5,0.8351126311127369,0.8317677792847142,0.8027067459549402,0.8303085777844473,0.7386382993465244,0.8621237889268693,0.830515309231867,0.8274903709774775,0.8396461276378241,0.8244287216241977,0.7872907818448907,0.04544843722941765,0.6344420844766356,0.7918522551884072,0.0414640732753424,0.6018281437490713,0.7955601365053594,0.04389977567525022,0.6307188605924995,0.748841109819873,0.7107996224431499,0.7473112645048609,0.7114467185877508,0.8717512950879518,0.8230689331138596,0.8527169141050801,0.8404611046209227,0.7526957534457963,0.716473980822874,ge5_packets
24,test_w49-51,23.0,0.8274174724237353,0.8223073359786819,0.7943523070382238,0.8243837763154709,0.7348550887417342,0.8525335766507377,0.8218790292406095,0.8164732934097652,0.8319524147977121,0.8157229478500816,0.7602206967309674,0.0594678087898478,0.7830163985633005,0.7643226558560445,0.05294849327707625,0.7390116728482388,0.7711151207860781,0.05852781489803024,0.786560018957548,0.7544048382146789,0.7176760951658769,0.7533525408674255,0.7186955487698756,0.8658419295846346,0.8167524915986943,0.8479042302031345,0.8333656198997699,0.7570295447204238,0.7217827136175312,ge5_packets
37,test_w42-45,3.5,0.8772419932182373,0.8787775066014181,0.860817096077649,0.8787896648521558,0.7615353779587851,0.9119479583573596,0.8913372520772964,0.8859293573657087,0.8917848875713889,0.883052949245185,0.9199170011848741,0.0031401418449277002,0.2322286821822353,0.9127485791741077,0.006178036920366434,0.23572179015616795,0.9205519795225985,0.0029491521849239846,0.2224602893734527,0.7409284783046697,0.7091322501052645,0.7407304731395261,0.7102306624828205,0.8940427766208792,0.8447130397767102,0.8763429407646426,0.8699976228525307,0.7417077989007017,0.7115853262087124,ge5_packets
37,test_w46-49,7.5,0.8587257568191082,0.8578229419957348,0.8336153634788529,0.8576584155786805,0.7423900719753985,0.8904528617664252,0.8708356947840554,0.8600003090342587,0.8712317031996863,0.8605625693728218,0.8790739845314673,0.02609578879478257,0.43093082949163086,0.8723120990030548,0.020774378256339647,0.401740466647477,0.8795995251545542,0.026937308984102112,0.4166744953507626,0.7472692541254781,0.711128717376829,0.7494678233681515,0.7149095027898875,0.8845608450506413,0.8341528890090768,0.8657150350646228,0.8563101835068228,0.7499367381287587,0.7158033627968944,ge5_packets
37,test_w51-51,11.0,0.8339476260695992,0.8488341168366057,0.8196200224886767,0.8475480851017169,0.7277753151311146,0.8724504954138054,0.8614062734601877,0.8435464320151602,0.8622688790758064,0.8470631694070697,0.828435495639298,0.04726535179718144,0.6847852543154636,0.8191841276298701,0.04072936520993624,0.6565333935709246,0.8277385522686179,0.04811157012073372,0.7004551224472827,0.6780283177938065,0.6438397159208511,0.6832421405212586,0.6490362324762584,0.8969231883285124,0.8404150504524367,0.8756009349044007,0.8697442097299968,0.6818502409842624,0.6489379628794859,ge5_packets
