start,split,weeks_since,flows,unknown,condition,macro_f1_mean,macro_f1_std,auroc_energy_mean,auroc_energy_std,auroc_msp_mean,auroc_msp_std,fpr95_energy_mean,fpr95_energy_std,oscr_energy_mean,oscr_energy_std,ece_mean,ece_std,ece_ts_mean,ece_ts_std,nll_mean,nll_std,nll_ts_mean,nll_ts_std,aurc_mean,aurc_std
11,test_w16-19,3.5,all,near,kdB4,0.8849236217205302,0.0006333391596058975,0.8041441566499722,0.013320550595515967,0.8067162654424039,0.012164528547553672,0.655731775180857,0.0409529448343655,0.7703306563717307,0.011076227140092675,0.0467050453305989,0.00021488257443243847,0.006264477163801567,0.00027444534396143605,0.4137224654356639,0.009285272577814667,0.2964857717355092,0.004775355827556019,0.0077207123337163334,0.00010646389766532941
11,test_w16-19,3.5,all,near,ls,0.8928362112884445,0.0032526296593082984,0.8189024175013913,0.003961084034752532,0.8332896623539233,0.0077411668885856875,0.6337785197551474,0.03756671590680064,0.783974123539232,0.0023922245872206667,0.06131576159858453,0.0006567349301617319,0.006239484215105566,0.0005360983179158065,0.31804941097895306,0.005042388862612673,0.2753318150838216,0.004747146850129141,0.0072831224880394,0.00034816607465412713
11,test_w16-19,3.5,all,near,teacherA,0.956461212426506,,0.8542479586811351,,0.8692274649415692,,0.5506677796327212,,0.8410283005008347,,0.003420454327464,,0.0031459153746068,,0.1154825016856193,,0.1138367503881454,,0.0014937682164756,
11,test_w16-19,3.5,all,near,teacherA_member,0.9508100570705069,0.0016458008313827602,0.8396965027545908,0.0073332265341124565,0.8391509371452421,0.0077073457430418746,0.5742404006677797,0.01302445820769236,0.8252336173622705,0.006852302851194667,0.01041343341755864,0.000493891487273208,0.0025000132036954,0.0003226945084967974,0.13908515274524685,0.004203993307108926,0.12745937705039972,0.003626855977096314,0.00187860873919274,6.926085165277216e-05
11,test_w16-19,3.5,all,near,teacherB,0.9571245383541096,,0.8230843388981637,,0.810505590984975,,0.5513355592654424,,0.8109632787979966,,0.0107082344071566,,0.0031665697544812,,0.1285415887832641,,0.1126241981983184,,0.0015647764293324,
11,test_w16-19,3.5,ge5,all,direct,0.909194816539591,0.001537592272074851,0.8601065327153418,0.0030577373387449132,0.8790321952815757,0.0015927846932899494,0.6046308187689616,0.012027645038516218,0.8304975700163437,0.0031580734660874655,0.0038679434429145,0.0008224396889408401,0.0031306096134825333,0.0006580285904155193,0.2572762717803319,0.007123683325877823,0.2528590460618337,0.006821120494621164,0.0045207014611849,6.096089247479462e-05
11,test_w16-19,3.5,ge5,all,directTS,0.909194816539591,0.001537592272074851,0.8596106823876818,0.0030637881862499348,0.8797431691688526,0.0015959907327512718,0.607385485882331,0.01181455654161788,0.8299732125070164,0.0031556694672618584,0.0031306096134825333,0.0006580285904155193,,,0.2528590460618337,0.006821120494621164,,,0.0045072826961557,6.084674838252987e-05
11,test_w16-19,3.5,ge5,all,enddA,0.8994020599110021,0.0018441211552619604,0.8078534500622597,0.008053669854610252,0.8743136935138193,0.00168110244543914,0.5822882349656596,0.013726087644202361,0.7736233508349161,0.007327859722057,0.007312612151697766,0.0003511678399038744,0.0044122630479068335,0.00048780703887691025,0.25518605113029474,0.0035216075766464007,0.2545335392157237,0.003750963505321503,0.006215842458707467,9.056788635000125e-05
11,test_w16-19,3.5,ge5,all,kdA,0.9096528625655659,0.0038761372780463555,0.8586260433879819,0.0048158019222159796,0.8794902209426922,0.0022644244851091518,0.5888249855752229,0.008417875963562286,0.828557017993942,0.0053383972281830505,0.0044058700290400335,0.0005909276215631275,0.0040217748002243335,0.0007315850030290747,0.24887667099634803,0.005704187187293493,0.24429942667484283,0.005055779064852806,0.004436831610504833,7.516430886675045e-05
11,test_w16-19,3.5,ge5,all,kdA4,0.8943980280990481,0.0022747539423564594,0.8366309295632753,0.0028381890578022084,0.8585755016472078,0.002490649043649116,0.5831183576227967,0.005742523729610304,0.8028817991911775,0.0025237540526108844,0.0366271815749356,0.0005204807193724589,0.0062446767039642664,0.0004552820463836,0.314652681350708,0.002310038604313428,0.24868845442930854,0.0012873194738345787,0.006026094227446133,4.828890474975549e-05
11,test_w16-19,3.5,ge5,all,kdB,0.9101060442752349,0.0047149487106791475,0.8551566359501752,0.004729024545041906,0.8761450936499658,0.001379028713143636,0.6008859605040296,0.016107051296833604,0.8251649706963073,0.005426190786946962,0.003974082997207234,0.0008840357156903346,0.0038597851347541,0.00021873402958886743,0.2461419403553009,0.007070962561433266,0.24180326859156287,0.006342935356758717,0.004496180004005067,0.00017709656719398805
